Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Team_Rank,TS%,EFF,Nominated
Cassius Stanley,DET,9.0,17.2,2.1,5.1,0.413,0.4,0.235,1.7,0.517,0.457,1.1,1.1,1.0,0.6,1.6,2.1,0.4,0.6,0.2,0.7,5.8,2021-22,29,0.52,0.6,0
Justise Winslow,2TM,48.0,16.1,2.3,5.4,0.428,0.3,0.227,2.0,0.497,0.457,0.8,1.4,0.591,1.0,3.2,4.2,1.8,0.7,0.5,1.0,5.7,2021-22,-1,0.47,0.17,0
Kelan Martin,2TM,30.0,15.0,2.3,5.7,0.409,0.7,0.293,1.6,0.5,0.474,0.3,0.4,0.692,0.6,1.3,1.8,0.7,0.4,0.3,0.5,5.7,2021-22,-1,0.49,0.16,0
Keita Bates-Diop,SAS,59.0,16.2,2.3,4.5,0.517,0.3,0.309,2.0,0.572,0.549,0.8,1.0,0.754,1.1,2.9,3.9,0.7,0.5,0.2,0.8,5.7,2021-22,20,0.58,0.13,0
Naji Marshall,NOP,55.0,13.4,2.0,4.9,0.405,0.4,0.2,1.6,0.537,0.444,1.3,1.7,0.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,5.7,2021-22,23,0.5,0.11,0
Matisse Thybulle,PHI,66.0,25.5,2.3,4.5,0.5,0.7,0.313,1.6,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,5.7,2021-22,3,0.59,0.13,0
Dāvis Bertāns,2TM,56.0,14.4,1.8,4.9,0.36,1.4,0.335,0.4,0.489,0.5,0.6,0.7,0.9,0.2,1.9,2.1,0.6,0.3,0.2,0.3,5.6,2021-22,-1,0.54,0.09,0
Derrick Jones Jr.,CHI,51.0,17.6,2.1,3.8,0.538,0.4,0.328,1.7,0.634,0.59,1.1,1.4,0.8,1.2,2.1,3.3,0.6,0.5,0.6,0.6,5.6,2021-22,22,0.63,0.16,0
Saben Lee,DET,37.0,16.3,1.9,4.8,0.39,0.4,0.233,1.5,0.47,0.429,1.5,1.9,0.789,0.5,1.9,2.4,2.9,1.0,0.3,1.0,5.6,2021-22,29,0.5,0.21,0
Dennis Smith Jr.,POR,37.0,17.2,2.1,5.1,0.418,0.2,0.222,2.0,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,5.6,2021-22,9,0.48,0.22,0
Keifer Sykes,IND,32.0,17.7,2.2,5.9,0.363,0.8,0.3,1.3,0.42,0.434,0.5,0.5,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1.0,5.6,2021-22,17,0.46,0.15,0
James Johnson,BRK,62.0,19.2,2.3,5.0,0.469,0.4,0.271,2.0,0.545,0.507,0.5,0.9,0.527,0.8,2.6,3.5,2.1,0.5,0.5,0.8,5.5,2021-22,4,0.51,0.13,0
Greg Monroe,4TM,14.0,13.9,2.3,4.1,0.561,0.0,,2.3,0.561,0.561,0.9,1.6,0.522,2.1,2.4,4.6,1.6,0.6,0.7,0.9,5.4,2021-22,-1,0.56,0.68,0
Greg Monroe,MIN,4.0,20.3,3.3,5.5,0.591,0.0,,3.3,0.591,0.591,0.8,1.8,0.429,1.5,4.5,6.0,4.0,1.0,1.5,1.8,7.3,2021-22,25,0.58,3.7,0
Greg Monroe,WAS,2.0,9.0,2.0,4.0,0.5,0.0,,2.0,0.5,0.5,0.0,0.0,,3.5,1.5,5.0,0.5,0.5,0.5,1.0,4.0,2021-22,18,0.5,3.75,0
Greg Monroe,MIL,5.0,14.0,2.2,4.4,0.5,0.0,,2.2,0.5,0.5,1.0,1.8,0.556,2.2,2.0,4.2,0.4,0.6,0.4,0.6,5.4,2021-22,7,0.52,1.48,0
Greg Monroe,UTA,3.0,8.7,1.3,1.7,0.8,0.0,,1.3,0.8,0.8,1.3,2.3,0.571,2.0,1.0,3.0,1.0,0.0,0.3,0.0,4.0,2021-22,1,0.74,2.3,0
Wenyen Gabriel,3TM,26.0,13.8,2.1,4.2,0.491,0.3,0.286,1.8,0.561,0.527,1.0,1.6,0.595,1.5,2.2,3.7,0.5,0.2,0.4,0.6,5.4,2021-22,-1,0.55,0.27,0
Wenyen Gabriel,BRK,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2021-22,4,,1.0,0
Wenyen Gabriel,LAC,6.0,7.7,0.8,2.2,0.385,0.3,0.4,0.5,0.375,0.462,0.3,0.7,0.5,0.8,1.5,2.3,0.3,0.2,0.3,0.5,2.3,2021-22,5,0.46,0.52,0
Wenyen Gabriel,LAL,19.0,16.4,2.6,5.1,0.505,0.3,0.261,2.3,0.581,0.536,1.2,2.0,0.605,1.8,2.5,4.3,0.6,0.2,0.5,0.7,6.7,2021-22,8,0.56,0.44,0
PJ Dozier,DEN,18.0,18.9,2.0,5.5,0.364,0.8,0.313,1.2,0.412,0.439,0.6,0.7,0.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,5.4,2021-22,6,0.46,0.39,0
Rodney McGruder,DET,51.0,14.8,1.9,4.4,0.436,1.1,0.397,0.8,0.506,0.564,0.4,0.5,0.731,0.6,1.6,2.2,0.9,0.4,0.1,0.5,5.4,2021-22,29,0.58,0.12,0
Trey Murphy III,NOP,62.0,13.9,1.8,4.5,0.394,1.1,0.382,0.6,0.418,0.522,0.7,0.8,0.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,5.4,2021-22,23,0.56,0.09,0
Armoni Brooks,2TM,54.0,15.6,1.8,5.4,0.339,1.4,0.297,0.4,0.6,0.467,0.3,0.4,0.857,0.4,1.5,1.9,1.1,0.5,0.2,0.5,5.3,2021-22,-1,0.48,0.09,0
D.J. Augustin,2TM,55.0,16.1,1.7,4.0,0.423,1.2,0.415,0.5,0.448,0.577,0.7,0.8,0.884,0.2,1.0,1.2,1.9,0.3,0.0,1.0,5.3,2021-22,-1,0.61,0.1,0
Derrick Favors,OKC,39.0,16.7,2.4,4.7,0.516,0.1,0.125,2.4,0.554,0.522,0.4,0.6,0.64,1.5,3.2,4.7,0.6,0.4,0.3,0.2,5.3,2021-22,26,0.53,0.22,0
Dean Wade,CLE,51.0,19.2,1.9,4.3,0.456,1.0,0.359,0.9,0.64,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,5.3,2021-22,27,0.58,0.14,0
Omer Yurtseven,MIA,56.0,12.6,2.3,4.4,0.526,0.0,0.091,2.3,0.547,0.528,0.7,1.1,0.623,1.5,3.7,5.3,0.9,0.3,0.4,0.7,5.3,2021-22,13,0.54,0.16,0
Garrett Temple,NOP,59.0,18.6,1.9,5.0,0.376,1.0,0.319,0.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,5.2,2021-22,23,0.49,0.1,0
Cody Zeller,POR,27.0,13.1,1.9,3.3,0.567,0.0,0.0,1.9,0.593,0.567,1.4,1.8,0.776,1.9,2.8,4.6,0.8,0.3,0.2,0.7,5.2,2021-22,9,0.64,0.32,0
DeAndre' Bembry,2TM,56.0,18.3,2.2,3.9,0.561,0.3,0.417,1.9,0.589,0.595,0.4,0.6,0.6,0.8,2.2,2.9,1.2,0.9,0.4,0.6,5.1,2021-22,-1,0.61,0.14,0
Trey Burke,DAL,42.0,10.5,2.0,5.1,0.391,0.6,0.317,1.4,0.436,0.451,0.5,0.5,0.87,0.1,0.7,0.8,1.4,0.3,0.0,0.6,5.1,2021-22,10,0.48,0.09,0
Facundo Campazzo,DEN,65.0,18.2,1.6,4.6,0.361,0.9,0.301,0.8,0.476,0.459,0.9,1.2,0.769,0.4,1.4,1.8,3.4,1.0,0.4,1.0,5.1,2021-22,6,0.5,0.11,0
Wesley Matthews,MIL,49.0,20.4,1.8,4.5,0.395,1.1,0.338,0.7,0.54,0.516,0.4,0.6,0.786,0.6,1.3,1.9,0.7,0.5,0.2,0.4,5.1,2021-22,7,0.54,0.1,0
David Nwaba,HOU,46.0,13.2,1.8,3.8,0.483,0.3,0.306,1.5,0.551,0.526,1.0,1.5,0.716,0.9,2.4,3.3,0.8,0.6,0.4,0.5,5.1,2021-22,30,0.57,0.16,0
Ignas Brazdeikis,ORL,42.0,12.8,1.9,4.5,0.431,0.6,0.31,1.3,0.535,0.503,0.5,0.8,0.656,0.5,1.2,1.7,0.9,0.2,0.1,0.4,5.0,2021-22,28,0.52,0.11,0
Jock Landale,SAS,54.0,10.9,1.9,3.8,0.495,0.5,0.326,1.3,0.626,0.566,0.6,0.8,0.829,1.2,1.4,2.6,0.8,0.2,0.3,0.6,4.9,2021-22,20,0.59,0.11,0
Rajon Rondo,2TM,39.0,17.9,1.7,4.5,0.386,0.8,0.352,0.9,0.42,0.474,0.5,0.7,0.731,0.4,2.4,2.8,4.4,0.8,0.2,1.7,4.8,2021-22,-1,0.5,0.21,0
Brandon Goodwin,CLE,36.0,13.9,1.8,4.3,0.416,0.5,0.345,1.3,0.455,0.477,0.7,1.1,0.632,0.4,1.5,1.9,2.5,0.7,0.0,1.0,4.8,2021-22,27,0.5,0.17,0
Josh Green,DAL,67.0,15.5,1.9,3.8,0.508,0.4,0.359,1.5,0.573,0.563,0.5,0.7,0.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,4.8,2021-22,10,0.58,0.1,0
John Konchar,MEM,72.0,17.9,1.9,3.6,0.515,0.7,0.413,1.2,0.61,0.615,0.4,0.7,0.551,1.2,3.4,4.6,1.5,0.6,0.3,0.4,4.8,2021-22,15,0.61,0.13,0
Xavier Tillman Sr.,MEM,53.0,13.2,1.8,4.1,0.454,0.2,0.204,1.7,0.527,0.477,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,4.8,2021-22,15,0.51,0.13,0
Udoka Azubuike,UTA,17.0,11.5,2.2,2.9,0.755,0.0,,2.2,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0.0,0.1,0.6,0.7,4.7,2021-22,1,0.74,0.47,0
Greg Brown III,POR,48.0,13.3,1.7,4.0,0.426,0.4,0.311,1.3,0.481,0.476,0.9,1.4,0.677,0.8,2.0,2.8,0.7,0.5,0.5,0.8,4.7,2021-22,9,0.51,0.12,0
David Duke Jr.,BRK,22.0,15.5,1.8,4.9,0.361,0.4,0.243,1.4,0.423,0.403,0.8,1.0,0.81,1.4,1.7,3.0,0.8,0.6,0.3,0.4,4.7,2021-22,4,0.44,0.26,0
Cameron McGriff,POR,3.0,15.3,1.7,4.7,0.357,0.7,0.333,1.0,0.375,0.429,0.7,0.7,1.0,2.0,3.0,5.0,1.0,0.0,0.3,0.0,4.7,2021-22,9,0.47,2.67,0
James Bouknight,CHO,31.0,9.8,1.6,4.5,0.348,0.5,0.347,1.0,0.348,0.408,0.9,1.0,0.871,0.7,1.0,1.7,0.8,0.2,0.0,0.5,4.6,2021-22,19,0.47,0.12,0
Maurice Harkless,SAC,47.0,18.4,1.8,3.9,0.459,0.7,0.307,1.1,0.65,0.544,0.4,0.6,0.714,0.3,2.1,2.4,0.5,0.6,0.5,0.7,4.6,2021-22,21,0.55,0.12,0
Svi Mykhailiuk,TOR,56.0,12.8,1.6,4.2,0.389,0.7,0.306,0.9,0.5,0.476,0.6,0.7,0.865,0.4,1.3,1.6,0.8,0.5,0.1,0.6,4.6,2021-22,24,0.51,0.08,0
Romeo Langford,2TM,48.0,16.1,1.7,4.0,0.435,0.6,0.341,1.1,0.509,0.51,0.5,0.9,0.548,0.6,1.6,2.3,0.4,0.5,0.3,0.3,4.5,2021-22,-1,0.51,0.1,0
Khem Birch,TOR,55.0,18.0,1.8,3.6,0.485,0.0,0.0,1.8,0.522,0.485,1.0,1.3,0.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,4.5,2021-22,24,0.54,0.15,0
Marquese Chriss,DAL,34.0,10.2,1.8,3.9,0.463,0.2,0.32,1.6,0.495,0.493,0.6,1.0,0.667,1.0,2.1,3.0,0.5,0.4,0.4,0.5,4.5,2021-22,10,0.52,0.17,0
Louis King,SAC,10.0,10.4,1.5,4.7,0.319,0.8,0.296,0.7,0.35,0.404,0.7,1.0,0.7,0.0,1.2,1.2,0.9,0.2,0.1,0.0,4.5,2021-22,21,0.44,0.34,0
Taj Gibson,NYK,52.0,18.2,1.7,3.2,0.518,0.3,0.395,1.4,0.555,0.563,0.8,1.0,0.808,1.7,2.7,4.4,0.6,0.4,0.8,0.5,4.4,2021-22,12,0.6,0.16,0
Timothé Luwawu-Cabarrot,ATL,52.0,13.2,1.4,3.6,0.398,0.8,0.361,0.6,0.469,0.516,0.7,0.8,0.854,0.3,1.3,1.6,0.8,0.3,0.1,0.4,4.4,2021-22,11,0.56,0.09,0
Moses Moody,GSW,52.0,11.7,1.5,3.5,0.437,0.8,0.364,0.8,0.548,0.546,0.5,0.7,0.778,0.3,1.2,1.5,0.4,0.1,0.2,0.3,4.4,2021-22,14,0.58,0.08,0
Jabari Parker,BOS,12.0,9.3,1.5,3.2,0.474,0.7,0.5,0.8,0.455,0.579,0.8,0.8,1.0,0.4,1.9,2.3,0.5,0.3,0.1,0.7,4.4,2021-22,16,0.62,0.43,0
Davon Reed,DEN,48.0,13.9,1.7,3.4,0.503,0.8,0.43,0.9,0.587,0.618,0.2,0.3,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,4.4,2021-22,6,0.62,0.13,0
Delon Wright,ATL,77.0,18.9,1.6,3.5,0.454,0.6,0.379,1.0,0.51,0.535,0.7,0.8,0.857,0.6,2.2,2.9,2.4,1.2,0.2,0.6,4.4,2021-22,11,0.57,0.11,0
Moses Brown,2TM,40.0,8.6,1.6,2.7,0.593,0.0,,1.6,0.593,0.593,1.1,1.8,0.597,1.0,2.4,3.4,0.0,0.2,0.4,0.5,4.3,2021-22,-1,0.62,0.15,0
DeAndre Jordan,2TM,48.0,13.0,1.9,3.0,0.643,0.0,,1.9,0.643,0.643,0.5,0.8,0.55,1.7,3.8,5.5,0.4,0.3,0.7,0.8,4.3,2021-22,-1,0.64,0.19,0
Troy Brown Jr.,CHI,66.0,16.0,1.6,3.9,0.419,0.7,0.353,0.9,0.488,0.51,0.3,0.4,0.769,0.6,2.5,3.1,1.0,0.5,0.1,0.4,4.3,2021-22,22,0.53,0.09,0
Mamadi Diakite,OKC,13.0,14.5,1.9,3.6,0.532,0.0,0.0,1.9,0.595,0.532,0.5,0.8,0.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,4.3,2021-22,26,0.54,0.58,0
Malachi Flynn,TOR,44.0,12.2,1.6,4.2,0.393,0.7,0.333,1.0,0.452,0.475,0.3,0.5,0.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,4.3,2021-22,24,0.49,0.11,0
Boban Marjanović,DAL,23.0,5.6,1.8,3.0,0.6,0.0,0.25,1.8,0.621,0.607,0.6,1.0,0.591,0.3,1.3,1.7,0.1,0.0,0.1,0.7,4.3,2021-22,10,0.62,0.17,0
Trevelin Queen,HOU,10.0,7.4,1.5,3.3,0.455,0.9,0.375,0.6,0.667,0.591,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,4.3,2021-22,30,0.62,0.44,0
Yuta Watanabe,TOR,38.0,11.7,1.5,3.6,0.406,0.7,0.342,0.8,0.492,0.504,0.6,1.1,0.6,0.5,1.9,2.4,0.6,0.3,0.4,0.5,4.3,2021-22,24,0.53,0.13,0
Rayjon Tucker,2TM,5.0,14.2,1.2,1.8,0.667,0.8,0.8,0.4,0.5,0.889,1.0,1.4,0.714,0.6,1.0,1.6,2.0,0.8,0.0,0.2,4.2,2021-22,-1,0.87,1.48,0
Jevon Carter,2TM,66.0,13.7,1.5,3.8,0.387,1.0,0.388,0.5,0.386,0.518,0.2,0.3,0.833,0.2,1.5,1.7,1.5,0.4,0.2,0.5,4.2,2021-22,-1,0.53,0.08,0
Sam Merrill,MEM,6.0,9.7,1.3,4.0,0.333,1.2,0.304,0.2,1.0,0.479,0.3,0.7,0.5,0.2,1.0,1.2,0.7,0.0,0.0,0.3,4.2,2021-22,15,0.49,0.45,0
Lindell Wigginton,MIL,19.0,10.5,1.4,3.2,0.426,0.5,0.346,0.9,0.486,0.5,1.0,1.8,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,4.2,2021-22,7,0.53,0.21,0
James Ennis III,3TM,7.0,8.0,1.6,3.4,0.458,0.4,0.375,1.1,0.5,0.521,0.6,0.7,0.8,0.7,1.0,1.7,0.4,0.3,0.3,0.3,4.1,2021-22,-1,0.55,0.66,0
James Ennis III,BRK,2.0,7.0,1.0,3.5,0.286,0.5,0.5,0.5,0.2,0.357,0.0,0.0,,1.0,1.5,2.5,0.0,0.5,0.5,0.0,2.5,2021-22,4,0.36,1.75,0
James Ennis III,LAC,2.0,14.0,3.5,5.5,0.636,1.0,0.5,2.5,0.714,0.727,2.0,2.0,1.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,10.0,2021-22,5,0.78,5.5,0
James Ennis III,DEN,3.0,4.7,0.7,2.0,0.333,0.0,0.0,0.7,0.5,0.333,0.0,0.3,0.0,0.3,0.3,0.7,1.0,0.0,0.0,0.3,1.3,2021-22,6,0.3,0.37,0
Mychal Mulder,2TM,17.0,14.1,1.4,4.5,0.312,1.0,0.315,0.4,0.304,0.422,0.2,0.2,1.0,0.1,1.3,1.4,0.3,0.2,0.1,0.5,4.1,2021-22,-1,0.45,0.15,0
Santi Aldama,MEM,32.0,11.3,1.7,4.1,0.402,0.2,0.125,1.5,0.56,0.424,0.6,1.0,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,4.1,2021-22,15,0.45,0.15,0
Vlatko Čančar,DEN,15.0,11.7,1.5,2.7,0.561,0.5,0.583,1.1,0.552,0.646,0.6,0.9,0.643,0.5,1.5,2.1,1.1,0.1,0.2,0.6,4.1,2021-22,6,0.66,0.37,0
Anthony Gill,WAS,44.0,10.5,1.4,2.5,0.569,0.3,0.538,1.1,0.578,0.633,1.0,1.2,0.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,4.1,2021-22,18,0.68,0.12,0
Markus Howard,DEN,31.0,5.7,1.3,3.3,0.386,0.9,0.4,0.4,0.355,0.525,0.6,0.7,0.87,0.1,0.3,0.4,0.2,0.3,0.0,0.2,4.1,2021-22,6,0.57,0.09,0
Frank Ntilikina,DAL,58.0,11.8,1.5,3.8,0.399,0.7,0.342,0.9,0.455,0.484,0.4,0.4,0.96,0.2,1.2,1.4,1.2,0.5,0.1,0.5,4.1,2021-22,10,0.52,0.08,0
Juan Toscano-Anderson,GSW,73.0,13.6,1.6,3.2,0.489,0.4,0.322,1.2,0.588,0.549,0.5,1.0,0.571,0.4,2.0,2.4,1.7,0.7,0.2,0.9,4.1,2021-22,14,0.56,0.08,0
Mac McClung,2TM,2.0,12.5,1.5,3.0,0.5,0.5,0.333,1.0,0.667,0.583,0.5,0.5,1.0,0.0,1.5,1.5,0.5,0.5,0.5,1.5,4.0,2021-22,-1,0.62,2.0,0
Trevor Ariza,LAL,24.0,19.3,1.4,4.1,0.333,0.8,0.27,0.5,0.52,0.434,0.4,0.8,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,4.0,2021-22,8,0.45,0.24,0
Scotty Hopson,OKC,1.0,18.0,2.0,4.0,0.5,0.0,0.0,2.0,0.667,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,2021-22,26,0.5,2.0,0
Andre Iguodala,GSW,31.0,19.5,1.5,3.9,0.38,0.5,0.23,0.9,0.617,0.45,0.5,0.6,0.75,0.7,2.5,3.2,3.7,0.9,0.7,0.9,4.0,2021-22,14,0.48,0.29,0
Micah Potter,DET,3.0,10.3,1.7,3.7,0.455,0.0,0.0,1.7,0.556,0.455,0.7,0.7,1.0,1.3,1.7,3.0,0.0,0.3,0.3,0.3,4.0,2021-22,29,0.5,1.77,0
Matt Thomas,CHI,40.0,11.5,1.4,3.4,0.41,0.9,0.385,0.5,0.465,0.541,0.4,0.5,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,4.0,2021-22,22,0.55,0.09,0
Gabe York,IND,2.0,10.5,1.0,3.5,0.286,0.5,0.167,0.5,1.0,0.357,1.5,2.5,0.6,0.0,1.0,1.0,2.0,1.0,0.5,0.5,4.0,2021-22,17,0.43,2.25,0
Didi Louzada,2TM,9.0,14.3,1.3,3.7,0.364,1.0,0.391,0.3,0.3,0.5,0.2,0.2,1.0,0.6,1.3,1.9,0.6,0.2,0.2,0.6,3.9,2021-22,-1,0.51,0.42,0
Kyle Guy,MIA,19.0,9.8,1.4,3.4,0.4,0.7,0.35,0.6,0.48,0.508,0.4,0.6,0.667,0.2,0.7,0.9,0.9,0.4,0.1,0.7,3.9,2021-22,13,0.53,0.17,0
Malcolm Hill,2TM,19.0,11.2,1.3,2.7,0.462,0.7,0.361,0.6,0.688,0.587,0.6,0.7,0.786,0.6,1.3,1.8,0.4,0.4,0.2,0.2,3.8,2021-22,-1,0.63,0.26,0
Jared Butler,UTA,42.0,8.6,1.5,3.6,0.404,0.7,0.318,0.8,0.524,0.497,0.3,0.4,0.688,0.1,1.0,1.1,1.5,0.4,0.2,0.8,3.8,2021-22,1,0.5,0.1,0
Sandro Mamukelashvili,MIL,41.0,9.9,1.4,2.8,0.496,0.5,0.423,0.9,0.556,0.591,0.4,0.5,0.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,3.8,2021-22,7,0.63,0.12,0
Jordan McLaughlin,MIN,62.0,14.5,1.4,3.2,0.44,0.4,0.318,1.0,0.53,0.508,0.5,0.6,0.75,0.4,1.2,1.5,2.9,0.9,0.2,0.6,3.8,2021-22,25,0.55,0.11,0
Aaron Nesmith,BOS,52.0,11.0,1.4,3.5,0.396,0.6,0.27,0.8,0.612,0.481,0.4,0.5,0.808,0.3,1.4,1.7,0.4,0.4,0.1,0.6,3.8,2021-22,16,0.51,0.07,0
Jamorko Pickett,DET,13.0,13.5,1.4,3.8,0.36,1.0,0.333,0.4,0.455,0.49,0.1,0.2,0.5,0.5,2.0,2.5,0.5,0.0,0.5,0.4,3.8,2021-22,29,0.49,0.34,0
Admiral Schofield,ORL,38.0,12.3,1.4,3.4,0.419,0.7,0.329,0.7,0.56,0.519,0.3,0.4,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,3.8,2021-22,28,0.53,0.11,0
Cheick Diallo,DET,3.0,10.3,1.0,2.7,0.375,0.0,,1.0,0.375,0.375,1.7,2.0,0.833,1.3,2.7,4.0,0.0,0.3,0.0,0.3,3.7,2021-22,29,0.52,1.9,0
Enes Freedom,BOS,35.0,11.7,1.5,2.8,0.526,0.1,0.4,1.4,0.533,0.536,0.7,0.8,0.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,3.7,2021-22,16,0.59,0.2,0
Nathan Knight,MIN,37.0,7.2,1.2,2.4,0.511,0.1,0.308,1.1,0.547,0.534,1.2,1.6,0.733,0.9,1.4,2.3,0.6,0.2,0.2,0.5,3.7,2021-22,25,0.6,0.13,0
KZ Okpala,MIA,21.0,11.6,1.4,3.3,0.435,0.4,0.346,1.0,0.488,0.5,0.4,0.5,0.727,0.5,1.4,2.0,0.7,0.2,0.3,0.2,3.7,2021-22,13,0.53,0.22,0
Brad Wanamaker,2TM,23.0,13.9,1.2,3.3,0.364,0.2,0.235,1.0,0.4,0.39,1.0,1.1,0.92,0.3,1.4,1.7,2.4,0.3,0.3,1.0,3.6,2021-22,-1,0.48,0.22,0
Tomáš Satoranský,3TM,55.0,16.5,1.3,3.5,0.377,0.2,0.208,1.1,0.442,0.406,0.8,1.0,0.796,0.5,1.8,2.3,3.3,0.5,0.1,0.8,3.6,2021-22,-1,0.46,0.12,0
Tomáš Satoranský,NOP,32.0,15.0,1.0,3.3,0.299,0.2,0.161,0.8,0.355,0.322,0.6,0.8,0.76,0.6,1.4,2.0,2.4,0.4,0.0,0.7,2.8,2021-22,23,0.38,0.14,0
Tomáš Satoranský,SAS,1.0,9.0,0.0,0.0,,0.0,,0.0,,,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2021-22,20,0.85,3.0,0
Tomáš Satoranský,WAS,22.0,18.9,1.8,3.8,0.476,0.3,0.273,1.5,0.548,0.512,1.0,1.1,0.84,0.4,2.4,2.8,4.9,0.7,0.2,1.0,4.9,2021-22,18,0.57,0.47,0
Thanasis Antetokounmpo,MIL,48.0,9.9,1.5,2.7,0.547,0.0,0.143,1.4,0.596,0.555,0.6,1.0,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,3.6,2021-22,7,0.57,0.1,0
Isaiah Joe,PHI,55.0,11.1,1.1,3.2,0.35,0.8,0.333,0.3,0.405,0.477,0.5,0.6,0.935,0.1,0.9,1.0,0.6,0.3,0.1,0.3,3.6,2021-22,3,0.52,0.06,0
Tony Snell,2TM,53.0,15.5,1.3,3.2,0.404,0.8,0.352,0.5,0.558,0.535,0.1,0.1,1.0,0.3,1.6,1.9,0.5,0.3,0.2,0.4,3.5,2021-22,-1,0.54,0.08,0
Elijah Hughes,2TM,36.0,12.1,1.3,4.0,0.326,0.7,0.263,0.6,0.449,0.413,0.2,0.3,0.778,0.2,1.4,1.6,0.6,0.4,0.2,0.5,3.5,2021-22,-1,0.42,0.08,0
Paul Millsap,2TM,33.0,11.4,1.4,3.5,0.391,0.2,0.229,1.1,0.463,0.426,0.5,0.7,0.708,1.2,2.2,3.5,0.9,0.3,0.4,0.6,3.5,2021-22,-1,0.46,0.17,0
Jarrett Culver,MEM,37.0,9.1,1.4,3.6,0.378,0.3,0.255,1.1,0.443,0.422,0.4,0.9,0.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,3.5,2021-22,15,0.44,0.08,0
Gorgui Dieng,ATL,44.0,8.4,1.2,2.5,0.473,0.7,0.426,0.5,0.545,0.603,0.4,0.6,0.731,0.7,2.0,2.8,0.8,0.3,0.3,0.5,3.5,2021-22,11,0.63,0.13,0
Alfonzo McKinnie,CHI,17.0,12.1,1.4,3.6,0.393,0.5,0.333,0.9,0.441,0.467,0.1,0.5,0.25,0.8,1.2,1.9,0.3,0.1,0.2,0.4,3.5,2021-22,22,0.46,0.18,0
Kent Bazemore,LAL,39.0,14.0,1.2,3.6,0.324,0.7,0.363,0.4,0.271,0.428,0.3,0.4,0.765,0.3,1.4,1.8,0.9,0.6,0.2,0.5,3.4,2021-22,8,0.45,0.1,0
Tyler Cook,CHI,20.0,10.0,1.2,1.9,0.605,0.0,,1.2,0.605,0.605,1.1,1.6,0.656,0.8,1.9,2.7,0.2,0.2,0.2,0.4,3.4,2021-22,22,0.65,0.26,0
Nerlens Noel,NYK,25.0,22.5,1.3,2.4,0.533,0.0,0.0,1.3,0.561,0.533,0.8,1.2,0.7,1.9,3.7,5.6,0.9,1.2,1.2,0.8,3.4,2021-22,12,0.58,0.4,0
Paul Watson,OKC,9.0,17.3,1.3,3.9,0.343,0.7,0.231,0.7,0.667,0.429,0.1,0.2,0.5,0.3,2.7,3.0,0.9,0.3,0.3,0.4,3.4,2021-22,26,0.43,0.53,0
Juancho Hernangómez,3TM,40.0,11.1,1.1,2.7,0.415,0.6,0.348,0.5,0.541,0.528,0.5,0.9,0.559,0.7,1.8,2.5,0.5,0.4,0.3,0.4,3.3,2021-22,-1,0.53,0.12,0
Juancho Hernangómez,BOS,18.0,5.3,0.3,1.5,0.185,0.2,0.167,0.1,0.222,0.241,0.3,0.5,0.667,0.5,0.9,1.4,0.2,0.2,0.1,0.3,1.1,2021-22,16,0.32,0.07,0
